3	8	39	26
3	10	100	26
3	11	93	26
3	12	100	26
3	16	72	26
3	17	100	26
3	21	98	26
3	80	60	26
8	3	39	26
8	9	90	26
8	13	82	26
8	64	97	26
8	67	96	26
9	8	100	26
9	13	85	26
9	26	48	26
9	39	86	26
9	64	87	26
9	67	93	26
10	3	100	26
10	11	4	26
10	12	100	26
10	17	100	26
10	20	89	26
10	21	90	26
10	70	94	26
10	80	95	26
11	3	93	26
11	10	4	26
11	13	88	26
11	16	100	26
11	20	98	26
11	21	1	26
12	3	100	26
12	10	87	26
12	17	100	26
12	20	85	26
12	21	2	26
12	70	87	26
12	80	87	26
13	8	89	26
13	9	79	26
13	11	98	26
13	16	4	26
13	21	93	26
13	26	92	26
13	33	97	26
13	37	100	26
13	38	43	26
13	39	68	26
13	56	7	26
13	67	91	26
13	127	17	26
16	3	72	26
16	11	100	26
16	13	9	26
16	20	100	26
17	3	100	26
17	10	96	26
17	12	100	26
17	21	84	26
17	80	88	26
20	10	71	26
20	11	100	26
20	12	76	26
20	16	100	26
20	21	86	26
21	3	98	26
21	10	92	26
21	11	1	26
21	12	79	26
21	13	98	26
21	17	90	26
21	20	100	26
21	33	55	26
21	37	26	26
24	31	100	26
24	32	100	26
24	33	99	26
24	38	9	26
24	40	38	26
24	41	100	26
24	43	90	26
24	52	98	26
26	9	48	26
26	13	92	26
26	37	100	26
26	38	98	26
26	39	92	26
31	24	100	26
31	32	100	26
31	33	100	26
31	40	91	26
31	41	91	26
31	44	72	26
31	47	67	26
31	52	35	26
31	56	92	26
32	24	100	26
32	31	100	26
32	33	95	26
32	52	88	26
32	56	15	26
33	13	90	26
33	21	3	26
33	24	99	26
33	31	100	26
33	32	84	26
33	37	100	26
33	38	66	26
33	41	3	26
33	52	3	26
33	56	96	26
37	13	100	26
37	21	27	26
37	26	100	26
37	33	96	26
37	38	100	26
37	39	88	26
37	56	100	26
38	13	58	26
38	24	9	26
38	26	98	26
38	33	80	26
38	37	100	26
38	39	100	26
38	40	90	26
38	41	97	26
38	43	100	26
38	44	97	26
38	50	100	26
38	53	46	26
38	56	60	26
39	9	71	26
39	13	48	26
39	26	92	26
39	37	99	26
39	38	100	26
39	44	91	26
39	50	92	26
39	56	15	26
40	24	38	26
40	31	95	26
40	38	80	26
40	41	100	26
40	43	100	26
40	44	99	26
40	47	100	26
40	48	97	26
40	50	100	26
40	52	100	26
40	53	100	26
40	56	85	26
40	63	95	26
40	77	87	26
41	24	100	26
41	31	99	26
41	33	3	26
41	38	97	26
41	40	100	26
41	43	100	26
41	44	100	26
41	47	100	26
41	48	87	26
41	50	100	26
41	52	100	26
41	53	100	26
41	56	88	26
41	63	97	26
41	64	88	26
41	77	79	26
43	24	90	26
43	38	100	26
43	40	100	26
43	41	100	26
43	44	100	26
43	47	100	26
43	48	62	26
43	50	100	26
43	52	100	26
43	53	50	26
43	63	100	26
43	64	37	26
43	66	11	26
43	77	90	26
44	31	72	26
44	38	97	26
44	39	91	26
44	40	99	26
44	41	100	26
44	43	100	26
44	50	14	26
44	52	92	26
44	53	43	26
44	77	88	26
47	31	67	26
47	40	100	26
47	41	100	26
47	43	100	26
47	50	44	26
47	52	100	26
47	53	5	26
47	56	69	26
47	63	14	26
48	40	97	26
48	41	87	26
48	43	62	26
48	52	100	26
50	38	50	26
50	39	46	26
50	40	50	26
50	41	49	26
50	43	50	26
50	44	14	26
50	47	44	26
50	52	49	26
50	53	50	26
50	63	50	26
50	64	41	26
50	66	30	26
50	70	21	26
50	77	43	26
52	24	98	26
52	31	56	26
52	32	98	26
52	33	3	26
52	40	100	26
52	41	100	26
52	43	100	26
52	44	92	26
52	47	100	26
52	48	100	26
52	50	95	26
52	56	86	26
52	63	94	26
52	77	72	26
53	38	35	26
53	40	100	26
53	41	99	26
53	43	41	26
53	44	43	26
53	47	5	26
53	50	100	26
53	63	84	26
53	77	44	26
56	13	7	26
56	31	93	26
56	32	8	26
56	33	96	26
56	37	99	26
56	38	35	26
56	39	5	26
56	40	62	26
56	41	96	26
56	47	69	26
56	52	39	26
63	40	99	26
63	41	98	26
63	43	100	26
63	47	14	26
63	50	100	26
63	52	90	26
63	53	93	26
63	64	100	26
63	66	99	26
63	67	48	26
63	70	53	26
63	72	95	26
63	77	80	26
63	129	100	26
64	8	90	26
64	9	74	26
64	41	90	26
64	43	12	26
64	50	80	26
64	63	100	26
64	66	96	26
64	67	91	26
64	70	88	26
64	72	39	26
64	115	78	26
64	117	90	26
64	123	97	26
64	129	100	26
64	131	91	26
64	135	83	26
66	43	11	26
66	50	30	26
66	63	99	26
66	64	96	26
66	77	100	26
66	124	51	26
66	139	100	26
67	8	96	26
67	9	93	26
67	13	91	26
67	63	48	26
67	64	91	26
67	117	96	26
67	131	90	26
69	71	30	26
69	75	98	26
69	124	84	26
70	10	94	26
70	12	87	26
70	50	21	26
70	63	53	26
70	64	88	26
70	72	46	26
70	78	88	26
70	80	100	26
70	115	28	26
70	118	79	26
70	120	54	26
71	69	30	26
71	75	30	26
71	124	28	26
71	132	28	26
72	63	34	26
72	64	8	26
72	70	46	26
72	78	36	26
72	80	43	26
72	115	19	26
75	69	98	26
75	71	100	26
75	124	10	26
75	132	67	26
77	40	100	26
77	41	100	26
77	43	100	26
77	44	88	26
77	50	97	26
77	52	80	26
77	53	50	26
77	63	94	26
77	66	100	26
78	70	88	26
78	72	90	26
78	80	42	26
78	118	2	26
78	120	78	26
80	3	60	26
80	10	94	26
80	12	94	26
80	17	100	26
80	70	100	26
80	72	100	26
80	78	37	26
80	119	55	26
80	120	75	26
80	121	92	26
115	64	28	26
115	70	28	26
115	72	3	26
115	117	40	26
115	118	40	26
115	119	40	26
115	120	40	26
115	121	40	26
115	122	29	26
115	123	39	26
115	124	53	26
115	127	4	26
115	129	39	26
115	131	39	26
115	139	32	26
